date,close,adjclose
2024-11-01,35.47,34.9989
2024-11-04,35.13,34.6732
2024-11-05,36.47,35.9907
2024-11-06,39.43,38.9117
2024-11-07,41.28,40.7325
2024-11-08,41.38,40.8312
2024-11-11,41.30,40.7572
2024-11-12,41.08,40.5351
2024-11-13,40.90,40.3575
2024-11-14,40.03,39.5039
2024-11-15,37.13,36.6469
2024-11-18,37.88,37.3871
2024-11-19,38.65,38.1371
2024-11-20,38.60,38.0927
2024-11-21,38.98,38.4677
2024-11-22,39.13,38.6108
2024-11-25,39.31,38.7884
2024-11-26,39.92,39.3904
2024-11-27,38.95,38.4381
2024-11-29,39.94,39.42
2024-12-02,41.24,40.698
2024-12-03,41.60,41.0582
2024-12-04,43.13,42.5582
2024-12-05,42.77,42.2078
2024-12-06,43.87,43.2934
2024-12-09,42.85,42.2819
2024-12-10,42.38,41.823
2024-12-11,44.65,44.0582
2024-12-12,43.76,43.1848
2024-12-13,44.70,44.1125
2024-12-16,46.65,46.0319
2024-12-17,46.02,45.4151
2024-12-18,41.04,40.5055
2024-12-19,40.47,39.9331
2024-12-20,41.51,40.9693
2024-12-23,42.53,42.1105
2024-12-24,44.22,43.7838
2024-12-26,44.13,43.6897
2024-12-27,42.33,41.9124
2024-12-30,40.63,40.2292
2024-12-31,39.56,39.1747
2025-01-02,39.31,38.9272
2025-01-03,41.20,40.7936
2025-01-06,42.60,42.1847
2025-01-07,40.31,39.9124
2025-01-08,40.34,39.9421
2025-01-10,38.42,38.0361
2025-01-13,38.01,37.64
2025-01-14,37.88,37.5063
2025-01-15,40.44,40.0411
2025-01-16,39.62,39.2242
2025-01-17,41.57,41.1599
2025-01-21,42.26,41.8431
2025-01-22,43.90,43.467
2025-01-23,44.17,43.7343
2025-01-24,43.38,42.9471
2025-01-27,39.57,39.1797
2025-01-28,41.33,40.9174
2025-01-29,41.07,40.6649
2025-01-30,41.58,41.1748
2025-01-31,41.36,40.952
2025-02-03,40.36,39.9619
2025-02-04,41.83,41.4124
2025-02-05,42.37,41.9521
2025-02-06,43.01,42.5808
2025-02-07,41.37,40.957
2025-02-10,42.82,42.3976
2025-02-11,42.51,42.0956
2025-02-12,42.60,42.1798
2025-02-13,44.40,43.9571
2025-02-14,44.92,44.4719
2025-02-18,45.19,44.7492
2025-02-19,45.20,44.7541
2025-02-20,44.65,44.2096
2025-02-21,41.85,41.4421
2025-02-24,40.35,39.952
2025-02-25,38.81,38.4272
2025-02-26,39.06,38.6747
2025-02-27,35.82,35.4667
2025-02-28,37.46,37.0905
2025-03-03,35.04,34.6944
2025-03-04,34.65,34.3132
2025-03-05,36.01,35.6498
2025-03-06,33.02,32.6943
2025-03-07,33.71,33.3725
2025-03-10,29.91,29.61
2025-03-11,29.56,29.2635
2025-03-12,30.57,30.2635
2025-03-13,28.90,28.61
2025-03-14,30.94,30.6398
2025-03-17,31.55,31.2338
2025-03-18,29.95,29.6595
2025-03-19,31.12,30.813
2025-03-20,30.80,30.4962
2025-03-21,31.09,30.7833
